numMajors,Rank,School,Grad Rate,2013cost,all_20netroi,all_annualroi,2013cost_aid,all_20netroi_aid,all_annualroi_aid,art_20netroi,art_annualroi,art_20netroi_aid,art_annualroi_aid,bus_20netroi,bus_annualroi,bus_20netroi_aid,bus_annualroi_aid,cs_20netroi,cs_annualroi,cs_20netroi_aid,cs_annualroi_aid,econ_20netroi,econ_annualroi,econ_20netroi_aid,econ_annualroi_aid,edu_20netroi,edu_annualroi,edu_20netroi_aid,edu_annualroi_aid,eng_20netroi,eng_annualroi,eng_20netroi_aid,eng_annualroi_aid,humanities_20netroi,humanities_annualroi,humanities_20netroi_aid,humanities_annualroi_aid,lifesci_20netroi,lifesci_annualroi,lifesci_20netroi_aid,lifesci_annualroi_aid,math_20netroi,math_annualroi,math_20netroi_aid,math_annualroi_aid,nurse_20netroi,nurse_annualroi,nurse_20netroi_aid,nurse_annualroi_aid,polisci_20netroi,polisci_annualroi,polisci_20netroi_aid,polisci_annualroi_aid,social_20netroi,social_annualroi,social_20netroi_aid,social_annualroi_aid
1,385,North Carolina A&T State University (In-State),0.43,68670,286900,0.087,34040,321600,0.126,,,,,325800,0.093,360400,0.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,386,Norwich University ,0.53,181900,286700,0.05,101100,367500,0.081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,387,California State University - East Bay (CSUEB) (Out-Of-State),0.41,158800,286500,0.055,107600,337600,0.075,179600,0.04,230800,0.061,322300,0.059,373500,0.079,985500,0.106,1037000,0.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,388,University of New Mexico (UNM) (In-State),0.46,87290,285700,0.077,60620,312400,0.097,,,,,294300,0.078,320900,0.098,884900,0.13,911600,0.151,,,,,,,,,830900,0.127,857500,0.147,,,,,,,,,,,,,,,,,,,,,,,,
10,389,University of Wisconsin (UW) - Madison (Out-Of-State),0.82,162600,284600,0.054,138700,308500,0.062,-1970,0.001,21930,0.009,415400,0.067,439300,0.076,686700,0.088,710600,0.097,567300,0.08,591200,0.088,11260,0.005,35160,0.013,548600,0.078,572500,0.087,152800,0.035,176700,0.044,257500,0.05,281400,0.059,,,,,361100,0.062,385000,0.07,231400,0.047,255300,0.055,,,,
0,390,Fitchburg State College (Out-Of-State),0.51,112900,283100,0.066,86640,309400,0.081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,391,Oklahoma State University (OSU) - Main Campus (Out-Of-State),0.62,141600,282300,0.058,104800,319100,0.074,,,,,210900,0.048,247600,0.064,490200,0.079,526900,0.096,,,,,,,,,658600,0.092,695400,0.109,,,,,,,,,,,,,,,,,,,,,,,,
0,392,Macalester College ,0.9,210500,282100,0.045,90150,402500,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,393,"St. John's University - Queens, NY ",0.59,231500,281700,0.042,138100,375100,0.07,,,,,268000,0.041,361500,0.068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,394,University of South Alabama (In-State),0.37,78660,281600,0.081,49790,310500,0.106,,,,,200400,0.067,229300,0.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291600,0.082,320400,0.107,,,,,,,,
4,395,University of North Florida (UNF) (In-State),0.48,87420,281200,0.076,58640,310000,0.098,85060,0.036,113800,0.057,343100,0.085,371900,0.107,782400,0.124,811200,0.146,,,,,,,,,,,,,29070,0.016,57850,0.037,,,,,,,,,,,,,,,,,,,,
1,396,Duquesne University ,0.77,166600,281100,0.052,102000,345800,0.079,,,,,352400,0.06,417100,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,397,Oglethorpe University ,0.55,180700,280300,0.05,83580,377400,0.091,,,,,367200,0.059,464300,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,398,Idaho State University (ISU) (In-State),0.35,87470,280200,0.076,61850,305900,0.095,,,,,121800,0.046,147500,0.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,399,Nova Southeastern University ,0.42,165200,280000,0.053,106700,338500,0.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,400,California State University - Fullerton (CSUF) (Out-Of-State),0.51,156400,279900,0.054,109100,327200,0.074,158200,0.037,205500,0.056,409000,0.068,456300,0.088,468900,0.073,516300,0.093,,,,,,,,,,,,,145900,0.035,193200,0.054,,,,,,,,,,,,,,,,,,,,
3,401,California State University - Long Beach (CSULB) (In-State),0.57,103500,279700,0.069,54340,328800,0.104,81590,0.031,130700,0.065,304100,0.073,353200,0.108,756800,0.114,806000,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,402,University of Toledo (In-State),0.44,103100,278900,0.069,68810,313300,0.091,,,,,309900,0.074,344200,0.096,,,,,,,,,,,,,519600,0.096,554000,0.118,,,,,,,,,,,,,,,,,,,,,,,,
1,403,University of Maine at Orono (In-State),0.59,98660,278800,0.071,59840,317600,0.098,,,,,284000,0.072,322800,0.099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,404 (tie),"Marymount University - Arlington, VA ",0.5,158300,278300,0.054,103300,333200,0.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,404 (tie),CUNY - City College (In-State),0.42,120700,278300,0.063,79530,319500,0.086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,406,Wright State University - Main Campus (In-State),0.4,107900,278200,0.068,82560,303600,0.082,,,,,206900,0.057,232200,0.071,535700,0.095,561000,0.11,,,,,,,,,616200,0.102,641600,0.117,,,,,,,,,,,,,410400,0.083,435800,0.098,,,,,,,,
6,407,University of Illinois at Chicago (Out-Of-State),0.58,179500,278000,0.05,122200,335200,0.07,126000,0.029,183300,0.049,319500,0.054,376800,0.075,478100,0.069,535400,0.09,,,,,,,,,561900,0.075,619100,0.096,117000,0.027,174200,0.047,72710,0.019,130000,0.039,,,,,,,,,,,,,,,,
3,408,San Francisco State University (SFSU) (In-State),0.47,115000,277900,0.065,65230,327700,0.096,172700,0.049,222500,0.079,313400,0.07,363200,0.1,,,,,,,,,,,,,,,,,54110,0.021,103900,0.05,,,,,,,,,,,,,,,,,,,,
1,409,University of Colorado at Colorado Springs (Out-Of-State),0.47,145700,277600,0.057,123800,299500,0.065,,,,,,,,,611600,0.088,633500,0.097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,410,Gwynedd-Mercy College ,0.62,160300,277500,0.053,98600,339200,0.079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,411 (tie),University of North Texas (UNT) (In-State),0.48,84920,277400,0.077,34120,328200,0.127,11310,0.008,62110,0.055,388700,0.092,439500,0.142,753600,0.123,804400,0.176,,,,,,,,,,,,,108100,0.044,158900,0.092,,,,,,,,,,,,,,,,,,,,
7,411 (tie),San Diego State University (SDSU) - Main Campus (Out-Of-State),0.66,156100,277400,0.054,110200,323300,0.073,51020,0.016,96890,0.034,252500,0.051,298400,0.069,501000,0.076,546900,0.095,,,,,,,,,716700,0.092,762600,0.111,136800,0.034,182700,0.052,276000,0.054,321900,0.072,,,,,,,,,259900,0.052,305800,0.07,,,,
1,413,Purdue University - Calumet Campus (Out-Of-State),0.29,132400,277300,0.06,101300,308400,0.074,,,,,212300,0.051,243400,0.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,414 (tie),University of Rhode Island (URI) (Out-Of-State),0.63,178800,276200,0.05,136300,318700,0.064,,,,,238000,0.045,280500,0.059,789400,0.09,831900,0.105,,,,,,,,,516400,0.072,558900,0.087,,,,,,,,,,,,,,,,,,,,,,,,
1,414 (tie),University of Wisconsin (UW) - La Crosse Campus (Out-Of-State),0.7,111500,276200,0.066,99050,288700,0.072,,,,,308900,0.07,321400,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,416,"King's College - Wilkes Barre, PA ",0.68,168000,276100,0.052,98240,345900,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,417,University of Texas at El Paso (UTEP) (In-State),0.38,94580,275900,0.072,46670,323800,0.111,,,,,217100,0.063,265000,0.101,,,,,,,,,,,,,636700,0.109,684600,0.149,,,,,,,,,,,,,,,,,,,,,,,,
0,418 (tie),Southwest Minnesota State University (SMSU) (In-State),0.41,81930,275800,0.078,60440,297300,0.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,418 (tie),Southwest Minnesota State University (SMSU) (Out-Of-State),0.41,81930,275800,0.078,60440,297300,0.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,420,"Bethel University - Saint Paul, MN ",0.71,166800,275200,0.052,103000,338900,0.077,,,,,374400,0.062,438200,0.088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,421,University of Missouri - Columbia (Out-Of-State),0.71,148200,274100,0.055,119700,302600,0.067,113600,0.031,142100,0.042,348200,0.064,376700,0.075,636200,0.089,664700,0.1,,,,,,,,,584000,0.085,612500,0.097,,,,,,,,,,,,,,,,,275800,0.056,304300,0.067,,,,
1,422,Worcester State University (Out-Of-State),0.51,119100,274000,0.063,97790,295200,0.074,,,,,385000,0.077,406300,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,423,William Paterson University (In-State),0.48,123900,273900,0.062,80900,316900,0.085,,,,,405800,0.077,448800,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,424 (tie),Alfred University ,0.63,172000,273800,0.05,94560,351300,0.082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,424 (tie),Temple University (In-State),0.66,128500,273800,0.06,95170,307100,0.076,118600,0.035,151900,0.051,286300,0.062,319600,0.078,658600,0.097,691900,0.113,,,,,66130,0.023,99410,0.038,651900,0.096,685200,0.113,13600,0.007,46880,0.022,,,,,,,,,,,,,,,,,,,,
2,426,SUNY - Institute of Technology (SUNYIT) (Out-Of-State),0.33,120200,273700,0.063,96980,296900,0.074,,,,,124600,0.038,147800,0.049,394300,0.077,417500,0.089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,427 (tie),Seattle Pacific University (SPU) ,0.72,180600,273600,0.049,107400,346700,0.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,427 (tie),Towson University (In-State),0.66,97230,273600,0.071,61850,308900,0.095,141800,0.048,177200,0.072,384400,0.085,419800,0.11,582200,0.104,617600,0.129,220800,0.063,256200,0.087,177,0.002,35560,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,429,Texas A&M University - Kingsville Campus (Out-Of-State),0.32,112400,273300,0.065,64080,321600,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,430,"Monmouth University - West Long Branch, NJ ",0.64,177600,272400,0.049,119600,330300,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,431,Ohio University - Main Campus (In-State),0.64,102100,271200,0.069,77900,295300,0.083,77450,0.03,101600,0.044,374100,0.082,398200,0.097,,,,,,,,,,,,,564500,0.1,588600,0.115,,,,,,,,,,,,,501300,0.095,525500,0.11,,,,,,,,
2,432,Ferris State University (In-State),0.44,99540,270500,0.07,63160,306900,0.094,-8840,-0.003,27540,0.02,134700,0.045,171100,0.069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,433,University of Central Florida (UCF) (In-State),0.65,86270,270400,0.075,64570,292100,0.091,69360,0.032,91060,0.047,202900,0.064,224600,0.08,756700,0.123,778400,0.139,,,,,-82300,-0.141,-60600,-0.129,630700,0.113,652400,0.13,56890,0.027,78590,0.042,,,,,,,,,,,,,,,,,36520,0.019,58220,0.034
6,434,Illinois State University (In-State),0.71,105300,270200,0.067,67670,307800,0.091,154200,0.048,191800,0.071,410700,0.084,448400,0.109,542300,0.097,579900,0.121,,,,,98970,0.035,136600,0.059,,,,,125300,0.042,162900,0.065,,,,,,,,,,,,,,,,,3019,0.003,40680,0.025
2,435,Shippensburg University of Pennsylvania (Out-Of-State),0.57,122800,269800,0.062,97760,294800,0.074,,,,,322500,0.068,347500,0.081,499500,0.086,524500,0.099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,436,Sam Houston State University (In-State),0.48,80490,269700,0.078,53270,296900,0.101,72320,0.034,99540,0.056,359900,0.09,387100,0.113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168900,0.06,196200,0.082
1,437,Dowling College ,0.36,175300,269600,0.049,109200,335700,0.074,,,,,339000,0.057,405100,0.082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,438,"McDaniel College - Westminster, MD ",0.73,178400,269000,0.049,84190,363200,0.089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,439,Northern Illinois University (NIU) (Out-Of-State),0.54,154100,268300,0.053,112800,309600,0.07,2743,0.003,44090,0.018,333500,0.061,374900,0.078,661300,0.089,702700,0.106,,,,,-15100,-0.004,26210,0.012,683200,0.09,724500,0.107,,,,,288700,0.056,330000,0.073,,,,,443400,0.072,484800,0.089,-15500,-0.004,25830,0.012,,,,
4,440,Kansas State University (KSU) (Out-Of-State),0.58,140700,268200,0.057,117100,291800,0.066,-22700,-0.007,955,0.002,256300,0.055,279900,0.065,415300,0.073,438900,0.083,,,,,,,,,636900,0.091,660500,0.101,,,,,,,,,,,,,,,,,,,,,,,,
2,441,California State University - San Bernardino (CSUSB) (Out-Of-State),0.44,155200,267800,0.053,102000,321000,0.075,,,,,259500,0.052,312700,0.074,455500,0.073,508700,0.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,442 (tie),Southern Illinois University (SIU) - Carbondale Campus (In-State),0.48,103700,267700,0.068,58820,312500,0.098,44130,0.02,88960,0.049,267500,0.068,312300,0.098,358000,0.079,402800,0.11,,,,,,,,,603500,0.103,648400,0.134,,,,,,,,,,,,,,,,,,,,,,,,
2,442 (tie),University of Idaho (Out-Of-State),0.56,142500,267700,0.056,116300,293900,0.067,,,,,,,,,762500,0.099,788700,0.11,,,,,,,,,598900,0.088,625100,0.099,,,,,,,,,,,,,,,,,,,,,,,,
2,444,University of North Carolina at Charlotte (UNCC) (Out-Of-State),0.53,131600,267600,0.059,103100,296100,0.072,-8840,-0.002,19640,0.01,365500,0.07,394000,0.084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,445,University of Missouri - Kansas City (UMKC) (Out-Of-State),0.48,171000,267500,0.05,145300,293200,0.058,,,,,199500,0.041,225200,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,446,Central Washington University (CWU) (In-State),0.53,93510,266800,0.072,67820,292500,0.089,160500,0.053,186200,0.07,335400,0.081,361100,0.098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,447,Delaware Valley College ,0.58,178700,266300,0.048,104100,340900,0.077,,,,,142300,0.031,216900,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,448,Creighton University ,0.75,182000,265900,0.048,106800,341000,0.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,449,Oklahoma Christian University ,0.5,125800,265200,0.06,81340,309700,0.083,,,,,170500,0.045,215000,0.069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,450,University of Iowa (UI) (Out-Of-State),0.7,161600,265100,0.051,127900,298800,0.064,192500,0.042,226200,0.054,386800,0.065,420500,0.077,674100,0.087,707800,0.1,,,,,,,,,646600,0.086,680300,0.098,90200,0.024,123900,0.036,,,,,,,,,,,,,,,,,,,,
1,451,Hampton University ,0.59,133300,264900,0.058,89710,308500,0.079,,,,,320500,0.065,364100,0.086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,452,Calvin College ,0.77,157100,264300,0.052,102700,318700,0.075,,,,,486400,0.075,540800,0.098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,453,Middlebury College ,0.94,229900,264000,0.041,94530,399400,0.088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,454,Loras College ,0.68,147700,263900,0.054,87040,324500,0.083,,,,,167100,0.04,227800,0.068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,455,Florida Atlantic University (FAU) (In-State),0.41,84270,263700,0.075,57900,290100,0.096,143700,0.053,170100,0.073,319500,0.083,345900,0.104,759800,0.124,786200,0.145,,,,,-65100,-0.07,-38800,-0.052,,,,,,,,,,,,,,,,,360400,0.088,386800,0.109,,,,,,,,
0,456 (tie),Carleton College ,0.94,223300,263200,0.041,116500,370000,0.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,456 (tie),University of Pittsburgh - Johnstown Campus (In-State),0.55,106100,263200,0.066,77410,291900,0.083,,,,,158200,0.048,186900,0.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,458 (tie),Wichita State University (In-State),0.41,74790,262700,0.08,49650,287800,0.102,101200,0.045,126400,0.067,170800,0.063,195900,0.085,,,,,,,,,,,,,757400,0.13,782500,0.153,,,,,,,,,,,,,,,,,,,,,,,,
1,458 (tie),University of North Dakota (In-State),0.54,86680,262700,0.074,69520,279900,0.086,,,,,84760,0.036,101900,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,460,Colorado Christian University ,0.41,150500,262100,0.053,101500,311000,0.074,,,,,126300,0.033,175200,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,461,"Wayne State University - Detroit, MI (In-State)",0.28,99220,261400,0.068,62570,298100,0.093,,,,,228200,0.063,264800,0.088,,,,,,,,,,,,,665800,0.109,702500,0.135,,,,,,,,,,,,,,,,,,,,,,,,
0,462,Saint Louis University (SLU) ,0.7,211400,261300,0.043,136200,336500,0.066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,463,Florida State University (FSU) (In-State),0.75,83680,261200,0.075,63680,281200,0.09,-2280,0,17720,0.014,422200,0.096,442200,0.111,709900,0.121,729900,0.136,,,,,,,,,665700,0.118,685700,0.133,,,,,,,,,,,,,426500,0.096,446500,0.111,,,,,,,,
0,464,Cedarville University ,0.72,131500,261000,0.058,89940,302600,0.078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,465,Minnesota State University - Mankato Campus (In-State),0.52,77280,260800,0.078,57240,280800,0.095,,,,,243900,0.076,263900,0.092,692700,0.124,712700,0.141,,,,,,,,,610000,0.117,630100,0.134,,,,,,,,,,,,,,,,,,,,,,,,
5,466,Florida International University (FIU) (In-State),0.49,105200,260700,0.066,78600,287300,0.082,3667,0.003,30220,0.018,275000,0.068,301600,0.084,,,,,,,,,,,,,590800,0.101,617400,0.117,-159000,<-3.9%,-132000,<-2.4%,,,,,,,,,471900,0.091,498500,0.107,,,,,,,,
1,467 (tie),Stonehill College ,0.8,192700,260600,0.045,128100,325200,0.067,,,,,366600,0.056,431200,0.078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,467 (tie),Louisiana State University (LSU) (In-State),0.67,86130,260600,0.074,52850,293900,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,469,Western Michigan University (WMU) (In-State),0.56,100200,260100,0.068,75350,284900,0.083,,,,,330400,0.077,355200,0.093,462500,0.092,487300,0.108,,,,,-120000,<-16.7%,-95200,<-16%,588900,0.103,613800,0.119,,,,,,,,,,,,,,,,,,,,,,,,
1,470,"York College - York, PA ",0.6,116700,260000,0.062,92290,284400,0.075,,,,,187800,0.051,212200,0.063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,471,Newman University ,0.47,143500,259900,0.055,72670,330700,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,472,University of Alabama - Main Campus (Out-Of-State),0.67,160400,259500,0.051,117500,302400,0.067,-54700,-0.019,-11900,-0.004,305400,0.056,348300,0.073,,,,,,,,,,,,,665200,0.087,708100,0.104,,,,,,,,,,,,,,,,,,,,,,,,
2,473,West Virginia University (WVU) - Main Campus (Out-Of-State),0.57,126800,259100,0.059,97060,288800,0.073,,,,,306800,0.065,336600,0.079,,,,,,,,,,,,,579300,0.091,609000,0.106,,,,,,,,,,,,,,,,,,,,,,,,
1,474 (tie),University of New Orleans (UNO) (In-State),0.34,82150,259000,0.076,47740,293400,0.105,,,,,214200,0.068,248700,0.097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,474 (tie),CUNY - Hunter College (In-State),0.46,89920,259000,0.072,57150,291800,0.096,91890,0.038,124700,0.061,449200,0.095,481900,0.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,476,Sonoma State University (Out-Of-State),0.55,155700,258700,0.052,113500,301000,0.069,,,,,381900,0.066,424200,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,477,California State University - Los Angeles (CSULA) (In-State),0.37,101100,258600,0.067,46650,313100,0.109,66840,0.027,121300,0.068,330900,0.077,385300,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,478 (tie),Indiana Wesleyan University (IWU) ,0.64,128300,258300,0.058,91350,295300,0.077,,,,,253200,0.058,290200,0.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458400,0.081,495400,0.099,,,,,,,,
4,478 (tie),Saint Cloud State University (In-State),0.5,81610,258300,0.076,58470,281500,0.094,,,,,300200,0.082,323400,0.1,466400,0.102,489500,0.12,,,,,-33400,-0.024,-10300,-0.008,,,,,,,,,107100,0.045,130300,0.062,,,,,,,,,,,,,,,,
3,480,University of New Hampshire (UNH) - Main Campus (Out-Of-State),0.77,173800,257800,0.048,130700,300800,0.063,,,,,300400,0.053,343500,0.068,,,,,,,,,,,,,484600,0.071,527700,0.086,216400,0.043,259500,0.058,,,,,,,,,,,,,,,,,,,,
0,481,Keuka College ,0.5,159900,257100,0.051,89890,327100,0.082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,482,"East Central University - Ada, OK (In-State)",0.33,67990,256600,0.083,32990,291600,0.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,483,Texas A&M University - Corpus Christi Campus (Out-Of-State),0.39,122300,256500,0.06,89240,289500,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,484,Post University ,0.25,172700,256300,0.048,133100,295900,0.062,,,,,323600,0.056,363200,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,485,Salisbury University (In-State),0.67,85170,256100,0.074,67630,273600,0.086,34900,0.019,52440,0.031,293100,0.079,310600,0.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,486,"Carroll College - Helena, MT ",0.62,149900,255900,0.053,90610,315100,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,487,University of Wisconsin (UW) - Stout Campus (Out-Of-State),0.52,118700,255800,0.061,102300,272200,0.069,175200,0.048,191700,0.056,240300,0.059,256800,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,488,University of Akron - Main Campus (In-State),0.41,104700,255300,0.065,78570,281500,0.081,62490,0.025,88610,0.04,240200,0.063,266300,0.079,630500,0.104,656600,0.12,,,,,,,,,528200,0.096,554300,0.112,,,,,,,,,,,,,317500,0.074,343600,0.089,,,,,,,,
4,489,California State University - Sacramento (CSUS) (Out-Of-State),0.41,165400,255200,0.049,112900,307700,0.07,,,,,216600,0.044,269000,0.065,830300,0.096,882700,0.117,,,,,,,,,744600,0.091,797000,0.112,,,,,,,,,,,,,,,,,,,,,158300,0.036,210700,0.056
2,490,University of South Alabama (Out-Of-State),0.37,105200,255100,0.065,76350,283900,0.082,,,,,173900,0.052,202700,0.069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265000,0.067,293900,0.084,,,,,,,,
0,491,Augsburg College ,0.6,175300,254400,0.048,95320,334500,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,492,Gettysburg College ,0.84,213200,253900,0.042,112800,354300,0.075,,,,,235000,0.04,335300,0.073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,493,Rowan University (In-State),0.71,126600,253800,0.058,86300,294100,0.079,69510,0.024,109800,0.044,368400,0.072,408700,0.093,670100,0.098,710400,0.119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,494,"Mount St. Mary's College - Los Angeles, CA ",0.57,202300,253600,0.043,113100,342700,0.074,,,,,421000,0.06,510100,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,495,University of Mary ,0.5,100900,253500,0.067,63200,291300,0.092,,,,,210900,0.06,248700,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,496,Ohio State University (OSU) - Main Campus (Out-Of-State),0.82,173800,253200,0.048,139100,287900,0.059,11010,0.005,45710,0.016,317200,0.055,351900,0.067,543600,0.075,578300,0.087,299200,0.053,333900,0.065,-176000,<-16.7%,-142000,<-16%,607500,0.08,642200,0.092,10010,0.004,44710,0.016,,,,,,,,,327800,0.056,362500,0.068,127700,0.03,162400,0.041,-59200,-0.019,-24500,-0.008
0,497 (tie),University of Detroit Mercy (UDM) ,0.57,206000,253100,0.043,104200,354900,0.079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,497 (tie),Baylor University ,0.75,189800,253100,0.045,117200,325600,0.07,,,,,348700,0.055,421200,0.081,678500,0.081,751100,0.107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,497 (tie),Stevenson University ,0.64,158600,253100,0.051,103200,308600,0.073,,,,,138800,0.034,194300,0.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422100,0.069,477500,0.092,,,,,,,,
2,497 (tie),University of Arkansas - Main Campus (Out-Of-State),0.6,132600,253100,0.057,99350,286400,0.072,,,,,240400,0.055,273600,0.07,473700,0.081,507000,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,501,Central Connecticut State University (Out-Of-State),0.52,148500,252400,0.053,122000,278900,0.063,,,,,319100,0.061,345600,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
